Country,Date,Time,Year,Site,Cluster,Plot,Latitude,Longitude,Altitude,Accuracy,Photo,SlopeDn,SlopeUp,AvSlope,MajLform,LformDes,PosTopoSeq,PlotCultMgd,Trees,Shrubs,LandOwnership,SEVEREEROS,SWCDescr,AvShrubDensity,AvTreeDensity,VegStructure,ImpactTreeCutting,ImpactAgric,ImpactGrazing,ImpactFire,ImpactUrban,ImpactIndustry,ImpactErosion,ImpactAlienVeg,ImpactCollecting,ImpactOther,fym,freq,fert,fallow,Brnt,KEY,notes1,notes2,LDSFID,LandUse,Crop,Age,Rotation,Intercrping,BrntFreq,FallowYrs
,25-Nov-18,11:21:00 AM,2018,Muminji,3,9,-0.617587,37.6633,1109.5,5,media/1543134117240.jpg,21,19,20,sloping,medium_gradient_hill,midslope,no,yes,yes,private,1,none,200,275,bushland,0,0,2,0,0,0,2,1,1,0,,,,,,uuid:a0c10492-94c3-41fa-9254-0644a22e98f7,,,,,,,,,,
,25-Nov-18,8:44:00 AM,2018,Muminji,3,10,-0.618855,37.658,1046.6,5,media/1543124711636.jpg,16,14,15,sloping,medium_gradient_hill,footslope,yes,yes,yes,private,1,struc,150,50,cropland,0,3,0,0,0,0,2,1,0,0,yes,,no,no,no,uuid:7defeb56-e944-494e-a657-91bb1cf9b530,Cumass 75cm,"Crop rotation maize, beans to cowpeas or green grams
He use manure
Khat is cash crop",,,"Khat, beans,maize",35,yes,no,,
,11-Dec-18,11:09:00 AM,2018,Muminji,4,1,-0.59339,37.6589,1191.2,3,media/1544515840250.jpg,20,19,19.5,steep,high_gradient_hill,ridge_crest,yes,yes,yes,private,1,none,100,25,shrubland,0,1,2,0,0,0,2,0,0,0,no,,no,no,no,uuid:2e9f8712-f25f-4e71-88cd-0ee1097e57c6,"Cumass 99 cm,infiltration",Doesn't use fertilizer,,,"Cowpeas, maize,khat",5,no,no,,
,26-Nov-18,1:04:00 PM,2018,Muminji,4,2,-0.594326,37.6644,1201,5,media/1543226682134.jpg,20,18,19,sloping,medium_gradient_hill,ridge_crest,no,yes,yes,private,0,none,525,400,bushland,0,0,2,0,0,0,1,0,1,0,,,,,,uuid:6cacaeab-9521-4fd6-a3e8-11e18a07a22b,,,,,,,,,,
,26-Nov-18,2:52:00 PM,2018,Muminji,4,3,-0.590148,37.6683,1208.4,5,media/1543233233610.jpg,37,12,24.5,sloping,medium_gradient_hill,midslope,no,yes,yes,private,1,none,275,175,bushland,1,0,2,0,0,0,1,0,1,0,,,,,,uuid:226f44e2-acc1-4fe2-b57a-15e7cd496068,,,,,,,,,,
,11-Dec-18,11:45:00 AM,2018,Muminji,4,4,-0.591373,37.6595,1213.3,5,media/1544517957427.jpg,44,36,40,steep,valley,footslope,no,yes,yes,private,0,none,75,50,shrubland,2,0,2,0,0,0,2,1,0,0,,,,,,uuid:f1967632-3cdd-4516-b699-133c433b9a08,Cumass 50 cm,,,,,,,,,
,26-Nov-18,9:48:00 AM,2018,Muminji,4,5,-0.598539,37.6589,1177.9,4,media/1543214914426.jpg,9,9,9,sloping,low_gradient_hill,ridge_crest,no,yes,yes,private,1,none,250,275,shrubland,0,0,2,0,0,0,2,0,1,0,,,,,,uuid:a5a31a19-8615-40dc-9c04-7088c8980313,,,,,,,,,,
,26-Nov-18,3:36:00 PM,2018,Muminji,4,6,-0.589892,37.6684,1196,5,media/1543235806535.jpg,25,22,23.5,sloping,medium_gradient_hill,midslope,no,yes,yes,private,1,none,75,300,shrubland,1,0,1,0,0,0,2,0,1,0,,,,,,uuid:7685d4c1-5044-49da-99b8-b4f9ab21566f,,,,,,,,,,
,26-Nov-18,11:44:00 AM,2018,Muminji,4,7,-0.595034,37.6639,1201.5,5,media/1543221921316.jpg,8,7,7.5,sloping,low_gradient_hill,upland,no,yes,yes,private,1,none,100,150,bushland,1,0,2,0,0,0,1,0,1,0,,,,,,uuid:710af632-1034-4441-b6ab-7fc63aeae692,,"Charcoal burning at plot 3,
Tree stamps",,,,,,,,
,11-Dec-18,12:18:00 PM,2018,Muminji,4,8,-0.595453,37.6605,1104.1,5,media/1544519931769.jpg,12,12,12,sloping,low_gradient_hill,footslope,no,yes,yes,private,1,none,200,100,shrubland,2,0,2,0,0,0,2,1,0,0,,,,,,uuid:84361237-5058-453c-b1c5-a6a50c0c444a,Cumass 50 cm,,,,,,,,,
,26-Nov-18,10:30:00 AM,2018,Muminji,4,9,-0.599627,37.6627,1178.6,5,media/1543217448401.jpg,15,12,13.5,sloping,medium_gradient_hill,ridge_crest,no,yes,yes,private,0,none,25,325,wooded_grassland,0,0,2,0,0,0,1,0,1,0,,,,,,uuid:d620cd24-c15f-4df7-8dfc-c8f43d82f70d,Infiltration,,,,,,,,,
,26-Nov-18,2:00:00 PM,2018,Muminji,4,10,-0.591535,37.6656,1213,5,media/1543230163916.jpg,18,7,12.5,sloping,medium_gradient_hill,ridge_crest,no,yes,yes,private,0,none,400,325,bushland,0,0,2,0,0,0,1,0,1,0,,,,,,uuid:302ba12d-c0de-4f01-9157-9c49acb19ac5,,,,,,,,,,
,27-Nov-18,12:47:00 PM,2018,Muminji,5,1,-0.669698,37.6904,992.4,5,media/1543312101329.jpg,22,9,15.5,sloping,low_gradient_hill,footslope,no,yes,yes,private,1,none,500,150,bushland,1,0,2,0,0,0,3,0,1,0,,,,,,uuid:a1cf54a7-7759-4683-a584-e128c4f65728,Cumass 20 cm,,,,,,,,,
,27-Nov-18,9:23:00 AM,2018,Muminji,5,2,-0.664847,37.6887,1021.2,5,media/1543299911648.jpg,7,7,7,sloping,low_gradient_hill,ridge_crest,yes,no,yes,private,0,struc,25,0,cropland,0,3,1,0,0,0,2,1,0,0,no,,no,no,no,uuid:ed2aac6e-ac25-4526-b302-ab74267d0c4b,Infiltration,"Mono cropping green grams or cowpeas
Use ox plough
Home consumption
Doesn't use manure or artificial fertilizer",,,"Green grams, cowpeas",15,no,no,,
,27-Nov-18,3:55:00 PM,2018,Muminji,5,3,-0.665637,37.6851,996.3,5,media/1543323342854.jpg,33,11,22,sloping,valley,bottomland,no,yes,yes,private,1,none,125,150,bushland,0,1,2,0,0,0,3,0,0,0,,,,,,uuid:61b44623-3eda-46bc-b3f4-7d50edd4b014,Cumass 20 cm,,,,,,,,,
,27-Nov-18,11:23:00 AM,2018,Muminji,5,4,-0.668553,37.6892,1005.5,5,media/1543307135130.jpg,12,11,11.5,sloping,low_gradient_hill,midslope,no,yes,yes,private,1,none,450,625,bushland,1,0,3,0,0,0,3,0,0,0,,,,,,uuid:973a5e32-3cdc-4d1b-8735-311d2aadec21,Infiltration,,,,,,,,,
,27-Nov-18,2:58:00 PM,2018,Muminji,5,5,-0.669169,37.6839,1016.2,5,media/1543319932795.jpg,10,5,7.5,sloping,low_gradient_hill,midslope,yes,yes,yes,private,0,struc,0,0,shrubland,0,2,0,0,0,0,2,0,0,0,yes,,no,yes,no,uuid:0631fa9d-f377-4e3f-b1d8-f6f12c9a2e4d,,"Use manure
Well managed khat",,,"Khat,maize",6,no,no,,5
,27-Nov-18,4:16:00 PM,2018,Muminji,5,6,-0.663264,37.6818,1017.8,4,media/1543324642080.jpg,9,6,7.5,sloping,medium_gradient_hill,midslope,yes,no,no,private,1,none,0,0,cropland,2,2,1,0,0,0,3,0,0,0,no,,no,yes,no,uuid:6473446d-a29b-49c2-b4fa-28d9217d21c8,,"Use how
Doesn't use fertilizer or manure",,,Millet,10,yes,no,,10
,27-Nov-18,2:30:00 PM,2018,Muminji,5,7,-0.665862,37.6829,1012.3,5,media/1543318289029.jpg,7,10,8.5,sloping,low_gradient_hill,footslope,no,yes,yes,private,1,none,0,150,shrubland,1,0,1,0,0,0,3,0,0,0,,,,,,uuid:096d6dca-f02e-4782-bebe-1d8125323268,Cumass 19 cm,Fallow land 3 years,,,,,,,,
,27-Nov-18,11:58:00 AM,2018,Muminji,5,8,-0.668857,37.6891,1003.9,5,media/1543309156380.jpg,12,8,10,sloping,low_gradient_hill,midslope,no,yes,yes,private,1,none,0,100,shrubland,1,0,3,0,0,0,3,0,1,0,,,,,,uuid:8f0c07a8-a5c2-4d57-b9d1-257a56a60c74,Cumass 20 cm,,,,,,,,,
,27-Nov-18,8:44:00 AM,2018,Muminji,5,9,-0.664111,37.6869,1012.5,5,media/1543297484769.jpg,7,3,5,sloping,low_gradient_hill,ridge_crest,yes,no,yes,private,0,struc,0,0,cropland,0,3,0,0,0,0,2,1,0,0,yes,,no,no,no,uuid:5e2bc91c-1614-40ae-8a40-8a1f6077ce33,"Cumass 20 cm,infiltration","Use manure,
Mono cropping maize or beans or cowpeas,
Crop rotation maize to beans or cowpeas, green grams,
Home consumption
Use hoe",,,"Maize,green grams, cowpeas",15,yes,no,,
,27-Nov-18,10:19:00 AM,2018,Muminji,5,10,-0.666576,37.6885,1015.7,5,media/1543303226262.jpg,8,7,7.5,sloping,low_gradient_hill,footslope,yes,yes,yes,private,1,struc,50,0,cropland,0,2,0,0,0,0,2,0,0,0,no,,no,no,no,uuid:24e2aa6c-17f3-4bfa-b94b-eb4440d657d5,,"Use hoe,
Khat is cash crop
Home consumption
Doesn't use fertilizer or manure",,,"Khat,cowpeas, maize",10,no,no,,
,28-Nov-18,8:26:00 AM,2018,Muminji,6,1,-0.644763,37.6937,1014,5,media/1543382952973.jpg,5,2,3.5,sloping,low_gradient_hill,midslope,no,yes,yes,private,0,none,325,325,bushland,0,0,2,0,0,0,1,2,1,0,,,,,,uuid:bd9c71e1-4c78-4f3f-8dff-cf74f90b7d5f,"Cumass 20 cm,infiltration",,,,,,,,,
,28-Nov-18,1:24:00 PM,2018,Muminji,6,2,-0.644551,37.6848,1002,5,media/1543400739308.jpg,7,7,7,sloping,low_gradient_hill,footslope,no,yes,yes,private,1,none,0,0,cropland,0,1,2,0,0,0,2,0,0,0,,,,,,uuid:9403c5db-6d7f-4970-a6fa-bb4f33f80d14,Cumass 40 cm,"Fallow land 5 years
Has never applied fertilizer",,,,,,,,
,28-Nov-18,4:24:00 PM,2018,Muminji,6,3,-0.637619,37.6924,1055.9,5,media/1543411537459.jpg,15,16,15.5,sloping,medium_gradient_hill,midslope,yes,yes,yes,private,1,struc,0,25,shrubland,0,3,0,0,0,0,2,0,0,0,no,,no,no,no,uuid:1e786a62-aec3-46d0-b723-7a578b0f4b81,,"Doesn't use fertilizer
Use hoe
Home consumption",,,"Khat, beans, maize",2,yes,yes,,
,28-Nov-18,2:01:00 PM,2018,Muminji,6,4,-0.642907,37.6856,990.4,5,media/1543402899293.jpg,4,5,4.5,sloping,low_gradient_hill,bottomland,yes,yes,yes,private,1,none,0,0,grassland,0,1,2,0,0,0,2,0,0,0,no,,no,yes,no,uuid:6e6c2481-66fc-4afc-a52d-581fa3e8bc6d,Cumass 20 cm,,,,"Maize, beans,cow peas",3,no,no,,3
,28-Nov-18,3:03:00 PM,2018,Muminji,6,5,-0.637193,37.6871,1016.1,5,media/1543406679302.jpg,23,12,17.5,sloping,medium_gradient_hill,midslope,no,yes,yes,private,0,none,450,325,bushland,0,0,2,0,0,0,1,2,1,0,,,,,,uuid:756247c7-ff0d-4f5a-8c14-0abb321c53f2,Cumass 20 cm,,,,,,,,,
,28-Nov-18,12:44:00 PM,2018,Muminji,6,6,-0.644378,37.6885,994.6,5,media/1543398317286.jpg,18,17,17.5,sloping,low_gradient_hill,footslope,no,yes,yes,private,1,none,175,175,bushland,1,0,2,0,0,0,1,2,1,0,,,,,,uuid:5b852427-bd5d-474d-bba0-1df7f69dc2f5,,,,,,,,,,
,28-Nov-18,3:51:00 PM,2018,Muminji,6,7,-0.637348,37.6926,1060.2,5,media/1543409526514.jpg,18,4,11,steep,high_gradient_hill,ridge_crest,yes,yes,yes,private,0,none,25,100,shrubland,1,3,0,0,0,0,2,1,0,,yes,,no,no,no,uuid:3f5ed15d-7794-47b8-b874-d8b181f56234,Cumass 39 cm,Crop rotation from cowpeas to green grams or millet,,,"Khat, green grams, millet",15,yes,yes,,
,28-Nov-18,11:35:00 AM,2018,Muminji,6,8,-0.646189,37.6928,975.4,5,media/1543394163385.jpg,7,7,7,sloping,low_gradient_hill,footslope,no,yes,yes,private,0,none,225,525,bushland,1,0,1,0,0,0,1,3,1,0,,,,,,uuid:036fde8b-94b1-47cb-82a2-a3ee59c858c7,"Cumass 50 cm,infiltration",,,,,,,,,
,28-Nov-18,10:32:00 AM,2018,Muminji,6,9,-0.641453,37.6931,1020.8,5,media/1543390411335.jpg,7,8,7.5,sloping,low_gradient_hill,midslope,no,yes,yes,private,1,none,150,1400,bushland,1,0,2,0,0,0,3,1,1,0,,,,,,uuid:1d452de3-4fc5-4617-8c5c-5deb494031bc,,,,,,,,,,
,28-Nov-18,9:45:00 AM,2018,Muminji,6,10,-0.642627,37.6929,1016.9,5,media/1543387560734.jpg,5,6,5.5,sloping,low_gradient_hill,midslope,yes,yes,yes,private,0,none,300,150,bushland,3,1,2,0,0,0,1,1,1,0,yes,,no,no,no,uuid:4c8605cb-bf47-49e0-896e-8693e9e978ff,"Cumass 30 cm,infiltration",Plot 4 is cultivated khat,,,"Khat, maize,beans",10,yes,yes,,
,29-Nov-18,11:05:00 AM,2018,Muminji,7,1,-0.614881,37.6848,1159,5,media/1543478743113.jpg,13,18,15.5,sloping,medium_gradient_hill,midslope,yes,yes,yes,private,1,none,50,25,shrubland,0,1,1,1,0,0,3,1,0,0,no,,no,yes,no,uuid:4ccc4c68-0ab7-41ee-b164-522773b5e410,"Cumass 80 cm, infiltration",Plot 3 and 4 are on murram road,,,"Maize,beans",22,no,no,,10
,11-Dec-18,3:54:00 PM,2018,Muminji,7,2,-0.61227,37.688,1157.9,5,media/1544532937871.jpg,12,13,12.5,sloping,medium_gradient_hill,footslope,no,yes,yes,private,0,none,450,225,bushland,0,0,2,0,0,0,1,2,0,0,,,,,,uuid:c6a7b3e4-9dc5-4d7f-8ef2-7dc817351da0,Cumass 50 cm,,,,,,,,,
,29-Nov-18,12:45:00 PM,2018,Muminji,7,3,-0.614504,37.6828,1237.3,5,media/1543484741342.jpg,14,18,16,sloping,medium_gradient_hill,midslope,yes,yes,yes,private,0,none,300,275,bushland,0,0,1,0,0,0,1,1,1,0,no,,no,yes,no,uuid:4c730f44-f7de-4b78-96f4-0a25a6cc5a3c,Cumass 50 cm,Fallow land 15 yrs,,,"Maize,beans",22,no,no,,15
,29-Nov-18,1:59:00 PM,2018,Muminji,7,4,-0.613605,37.6809,1282,5,media/1543489183559.jpg,20,17,18.5,steep,high_gradient_hill,midslope,yes,yes,yes,private,1,none,125,100,shrubland,0,1,2,0,2,0,3,0,1,0,no,,no,yes,no,uuid:101ac909-a896-4e85-8f98-0955ab5adfc2,,,,,"Maize, beans",20,no,no,,15
,29-Nov-18,12:07:00 PM,2018,Muminji,7,5,-0.614427,37.6832,1198.7,5,media/1543482492332.jpg,35,30,32.5,steep,high_gradient_hill,midslope,yes,yes,yes,private,0,none,175,50,bushland,1,0,1,0,0,0,1,0,1,0,no,,no,yes,no,uuid:37a433d3-9c15-463e-b9e5-ca34351c0317,,,,,"Cocoa yams,banana",20,no,no,,15
,29-Nov-18,2:27:00 PM,2018,Muminji,7,6,-0.612621,37.6823,1309,5,media/1543490902759.jpg,19,20,19.5,sloping,medium_gradient_hill,midslope,yes,yes,yes,private,0,none,75,325,shrubland,0,0,2,0,0,0,1,0,0,0,no,,no,yes,no,uuid:8d2a93a6-70f9-4c65-b88b-2ac121e425f2,Cumass 45,,,,"Maize, beans",22,no,no,,15
,29-Nov-18,9:44:00 AM,2018,Muminji,7,7,-0.608868,37.6904,1270.4,5,media/1543473913807.jpg,20,19,19.5,steep,high_gradient_hill,midslope,yes,yes,yes,private,0,none,125,125,shrubland,1,2,1,0,0,0,1,1,1,0,no,,yes,no,no,uuid:8026a396-64b3-469c-8331-f05fe8466208,"Cumass 20 cm,infiltration","Use fertilizer D.A.P
Mixed cropping maize and beans
Use hoe
Doesn't use manure",,,"Maize, beans,cassava",15,yes,yes,,
,11-Dec-18,3:23:00 PM,2018,Muminji,7,8,-0.612973,37.6885,1158.9,5,media/1544531070570.jpg,10,10,10,sloping,medium_gradient_hill,midslope,yes,yes,no,private,0,veg struc,0,0,cropland,2,3,0,0,0,0,2,0,0,0,no,,yes,no,no,uuid:e66426e2-1d9d-4297-92f9-e4cecccb002a,Cumass 50 cm,"Use fertilizer
Certified maize seed's
Inter cropping maize and beans",,,"Green grams, maize",2,yes,yes,,
,11-Dec-18,2:29:00 PM,2018,Muminji,7,10,-0.611538,37.6903,1191.7,5,media/1544527766753.jpg,12,15,13.5,sloping,medium_gradient_hill,midslope,no,yes,yes,private,0,none,600,75,thicket,0,0,1,0,0,0,1,1,0,0,,,,,,uuid:f9c35625-f900-4544-a874-d6e315b2fee5,"Cumass 50 cm,infiltration",,,,,,,,,
,11-Dec-18,2:55:00 PM,2018,Muminji,7,12,-0.612073,37.6899,1175.9,5,media/1544529407537.jpg,13,11,12,sloping,medium_gradient_hill,footslope,yes,yes,yes,private,0,none,100,100,shrubland,0,2,2,0,0,0,1,1,0,0,no,,no,no,no,uuid:5f876ac1-ad27-46fd-ba19-569efd8fb8c4,,,,,Miraa,5,no,yes,,
,3-Dec-18,12:53:00 PM,2018,Muminji,8,1,-0.592371,37.6816,1227.7,5,media/1543830860743.jpg,17,14,15.5,sloping,valley,midslope,no,yes,yes,private,1,none,100,225,shrubland,0,0,2,0,0,0,2,1,1,0,,,,,,uuid:b180dac9-1840-4015-80fc-b6838150e0d6,Cumass 50 cm,,,,,,,,,
,3-Dec-18,2:19:00 PM,2018,Muminji,8,2,-0.589198,37.6777,1200.7,3,media/1543836029919.jpg,24,21,22.5,steep,high_gradient_hill,midslope,no,yes,yes,private,1,none,275,150,shrubland,3,0,2,0,0,0,2,0,1,0,,,,,,uuid:e2ae256c-f46a-4396-8419-5b578d9cf196,Cumass 50 cm,They burn every year.,,,,,,,,
,3-Dec-18,12:30:00 PM,2018,Muminji,8,3,-0.59401,37.6784,1247.5,5,media/1543829461394.jpg,8,9,8.5,sloping,medium_gradient_hill,midslope,no,yes,yes,private,0,none,300,350,shrubland,2,0,2,0,0,0,1,0,1,0,,,,,,uuid:d63e0c9a-6575-45c3-8353-ecfeea2963c9,"Cumass 110 cm,infiltration",They burn every year.,,,,,,,,
,3-Dec-18,1:46:00 PM,2018,Muminji,8,4,-0.590195,37.6795,1223.8,5,media/1543833990692.jpg,24,19,21.5,steep,high_gradient_hill,midslope,no,yes,yes,private,1,none,250,425,shrubland,2,0,2,3,0,0,2,0,1,0,,,,,,uuid:01dfbe7d-787f-4ae1-83b8-86209148469c,Cumass 50 cm,Burn every year before rain begins.,,,,,,,,
,3-Dec-18,10:53:00 AM,2018,Muminji,8,5,-0.598317,37.6799,1254.5,5,media/1543823667295.jpg,16,15,15.5,sloping,medium_gradient_hill,midslope,yes,yes,yes,private,1,none,450,450,shrubland,0,1,2,0,0,0,2,0,2,0,no,,no,yes,no,uuid:a6c7b48b-2931-4df8-b49a-4e4003e6fe02,Cumass 80 cm,Fallow land 7 years.,,,"Maize, beans,cowpeas",25,no,no,,7
,3-Dec-18,9:09:00 AM,2018,Muminji,8,6,-0.597978,37.6858,1368.5,5,media/1543817417490.jpg,10,11,10.5,sloping,medium_gradient_hill,ridge_crest,no,yes,yes,communal,1,none,150,325,shrubland,1,0,2,3,0,0,2,1,1,0,,,,,,uuid:d23e538a-629a-4395-bd3c-f6a4d3ec1db6,"Cumass 93 cm,infiltration",They burn every year before rain begins.,,,,,,,,
,3-Dec-18,3:23:00 PM,2018,Muminji,8,7,-0.591297,37.684,1240.5,5,media/1543840279859.jpg,25,22,23.5,steep,high_gradient_hill,midslope,no,yes,yes,private,1,none,100,100,shrubland,1,0,2,0,0,0,3,0,0,0,,,,,,uuid:f4a418e1-3497-4ffe-9944-b3d2b7dc3f9a,Cumass 50 cm,They burn every year.,,,,,,,,
,3-Dec-18,9:30:00 AM,2018,Muminji,8,8,-0.595542,37.6844,1361.3,5,,8,8,8,sloping,medium_gradient_hill,ridge_crest,no,yes,yes,private,0,none,75,250,wooded_grassland,0,0,1,0,0,0,1,0,1,0,,,,,,uuid:b0f73d78-fcee-4f52-9ead-fdc6e8c14f14,"Cumass 62 cm,infiltration",,,,,,,,,
,3-Dec-18,10:28:00 AM,2018,Muminji,8,9,-0.597846,37.6816,1298.4,5,media/1543822160119.jpg,16,16,16,sloping,medium_gradient_hill,midslope,no,yes,yes,private,1,none,175,325,shrubland,1,0,2,0,0,0,2,0,1,0,,,,,,uuid:05f3439c-bb6c-4dfe-ad0a-425087c65dd0,Cumass 60 cm,,,,,,,,,
,3-Dec-18,3:45:00 PM,2018,Muminji,8,10,-0.591499,37.6852,1217.4,5,media/1543841936888.jpg,17,18,17.5,sloping,medium_gradient_hill,midslope,no,yes,yes,private,1,none,150,250,shrubland,0,0,2,2,0,0,3,0,0,0,,,,,,uuid:c4fb3392-7083-4f29-b528-a6436271ec68,Cumass 60 cm,They burn every year,,,,,,,,
,1-Dec-18,3:43:00 PM,2018,Muminji,9,1,-0.660528,37.7098,954.5,5,media/1543668238003.jpg,2,3,2.5,sloping,low_gradient_hill,midslope,yes,yes,yes,private,0,none,0,150,cropland,0,3,1,0,0,0,3,0,0,0,no,,no,yes,no,uuid:937d4431-6cde-426e-9b7e-47200fe54bce,Cumass 20 cm,"Doesn't use fertilizer
Use hoe
Crop rotation from green grams to maize
Practice fallowing",,,"Khat, maize,green grams",30,yes,no,,5
,1-Dec-18,9:07:00 AM,2018,Muminji,9,2,-0.656457,37.7098,961.7,5,media/1543644500370.jpg,7,7,7,sloping,low_gradient_hill,midslope,yes,yes,yes,private,1,none,75,700,bushland,0,0,2,0,0,0,1,0,0,0,no,,no,yes,no,uuid:e6abfea4-3ed8-4889-9f5a-1a6e5a14583b,"Cumass 50 cm,infiltration",Fallow land 10 years,,,"Maize, green grams, cowpeas",25,no,no,,10
,1-Dec-18,9:51:00 AM,2018,Muminji,9,3,-0.656958,37.7108,972.6,5,media/1543647096038.jpg,7,6,6.5,sloping,low_gradient_hill,midslope,no,yes,yes,private,0,none,125,125,bushland,2,0,2,0,0,0,2,0,1,,,,,,,uuid:70d7734d-adb1-464a-9f43-bd1d64837c1d,"Cumass 35 cm,infiltration",,,,,,,,,
,1-Dec-18,3:18:00 PM,2018,Muminji,9,4,-0.661515,37.7088,947.1,5,media/1543666712990.jpg,10,9,9.5,sloping,valley,bottomland,yes,yes,yes,private,1,none,0,75,cropland,0,3,1,0,0,0,2,1,0,0,no,,yes,no,no,uuid:c0dc969e-72d1-4348-87d1-5af68d766b3b,Cumass 50 cm,,,,"Maize, beans, khat, bananas, sycamore fig,lantana, castor oil plant",,yes,yes,,
,1-Dec-18,10:55:00 AM,2018,Muminji,9,5,-0.654193,37.7133,959.1,5,media/1543650964088.jpg,7,8,7.5,sloping,medium_gradient_hill,midslope,no,no,yes,private,1,none,0,0,shrubland,0,1,2,0,0,0,3,0,0,0,,,,,,uuid:12bd14fb-5478-4a56-9292-86fa69d629ea,Cumass 20 cm,Fallow land 3 years,,,,,,,,
,1-Dec-18,1:09:00 PM,2018,Muminji,9,6,-0.660277,37.7148,944.3,5,media/1543659064914.jpg,5,6,5.5,sloping,low_gradient_hill,footslope,yes,yes,yes,private,1,none,250,350,bushland,2,1,2,0,0,0,2,0,1,0,no,,no,yes,no,uuid:df8be48a-4a18-4755-b706-2a27483e3983,"Cumass 33cm,infiltration",Fallow land 3 years,,,Green grams,25,no,no,,3
,1-Dec-18,10:33:00 AM,2018,Muminji,9,7,-0.653734,37.7115,960.8,5,media/1543649672019.jpg,11,7,9,sloping,low_gradient_hill,midslope,yes,yes,yes,private,1,none,150,150,shrubland,0,0,2,0,0,0,2,0,0,0,no,,no,yes,no,uuid:e513df31-3578-4329-9866-03e16cf86ea5,Cumass 20 cm,Fallow land 7 years,,,"Maize, beans,cowpeas, green grams",20,no,no,,5
,1-Dec-18,11:44:00 AM,2018,Muminji,9,8,-0.655266,37.7146,955.4,5,media/1543653912449.jpg,7,11,9,sloping,medium_gradient_hill,midslope,no,yes,yes,private,1,none,50,75,shrubland,0,1,3,0,0,0,3,1,0,0,,,,,,uuid:68cd120e-3ea1-43ee-8802-d498760b47dd,Cumass 20 cm,,,,,,,,,
,1-Dec-18,2:43:00 PM,2018,Muminji,9,9,-0.661807,37.7122,943.8,5,media/1543664679773.jpg,1,2,1.5,sloping,valley,bottomland,no,yes,yes,private,0,none,50,325,bushland,0,1,2,0,0,0,2,2,1,0,,,,,,uuid:82ff576f-0c0a-4899-a160-71644cc323f5,Cumass 110 cm,,,,,,,,,
,1-Dec-18,1:57:00 PM,2018,Muminji,9,10,-0.662709,37.7151,956,5,media/1543661918934.jpg,4,4,4,sloping,low_gradient_hill,midslope,no,yes,yes,private,1,none,1075,750,bushland,0,0,2,0,0,0,2,0,0,0,,,,,,uuid:afe21d3e-ed3a-443c-bee9-5008d8f007da,Cumass 33 cm,,,,,,,,,
,30-Nov-18,12:15:00 PM,2018,Muminji,10,1,-0.637158,37.7154,1015.5,5,media/1543569403314.jpg,9,10,9.5,sloping,low_gradient_hill,midslope,yes,yes,no,private,0,struc,0,0,shrubland,0,3,1,0,0,0,2,1,0,0,yes,,yes,yes,no,uuid:d3f08633-8d1c-472e-a012-a182747a835c,Cumass 20 cm,"Use manure,
Use fertilizer n.p.k and D.A.P
Use how and machete
Crop rotation beans to millet
Before 2007 the plot was fallow 7 years",,,"Millet, khat,maize, beans",32,yes,yes,,7
,30-Nov-18,1:02:00 PM,2018,Muminji,10,2,-0.63678,37.7159,1025.8,5,media/1543572187867.jpg,4,3,3.5,sloping,low_gradient_hill,ridge_crest,no,yes,yes,private,0,none,0,150,bushland,2,0,2,0,0,0,1,0,1,1,,,,,,uuid:59368bad-9237-46ce-ae9c-9e6313a786c7,,Plot 3 and 4 are on murram road,,,,,,,,
,30-Nov-18,1:55:00 PM,2018,Muminji,10,3,-0.636622,37.716,1018.4,5,media/1543575386748.jpg,4,2,3,sloping,low_gradient_hill,ridge_crest,no,yes,yes,private,0,none,150,750,bushland,1,0,2,0,0,0,1,2,1,0,,,,,,uuid:cdb71119-953b-44e3-9799-8d53d7938c51,Cumass 20 cm,,,,,,,,,
,30-Nov-18,2:26:00 PM,2018,Muminji,10,4,-0.635463,37.7162,1012.9,5,media/1543577240887.jpg,11,15,13,sloping,low_gradient_hill,midslope,no,yes,yes,private,1,none,300,100,bushland,0,0,1,0,0,0,2,0,0,0,,,,,,uuid:1ddc6d31-73db-4ee5-9e75-64048a07ca34,Cumass 37 cm,,,,,,,,,
,30-Nov-18,9:43:00 AM,2018,Muminji,10,5,-0.636386,37.7077,1035.9,5,media/1543560380690.jpg,9,12,10.5,sloping,low_gradient_hill,footslope,yes,yes,yes,private,1,veg struc,0,0,cropland,0,3,0,0,0,0,2,0,0,0,yes,,no,yes,yes,uuid:0b2a7317-d4cd-4773-846e-1daff67a67af,"Cumass 50 cm,infiltration","Use manure
Use fertilizer sometimes on maize
Use how
Crop rotation cowpeas to millet or beans to green grams
Fallowing after 5 years",,,"Maize,finger millet,cowpeas, beans",20,yes,yes,5 years after fallowing,5
,30-Nov-18,10:43:00 AM,2018,Muminji,10,6,-0.635423,37.7119,1041.6,5,media/1543563887462.jpg,6,7,6.5,sloping,low_gradient_hill,midslope,yes,yes,no,private,1,struc,0,25,cropland,0,3,0,0,0,0,2,1,0,0,no,,yes,no,no,uuid:8e71a6b4-f899-4c9d-843d-9711b488b3e2,Cumass 100 cm,"Mono cropping maize
Use fertilizer n.p.k",,,Maize,17,no,no,,
